T,A
0.108429,-0.2207678
0.1084595,-0.2041678
0.10849,-0.1800429
0.1085205,-0.1532807
0.108551,-0.1242394
0.1085815,-9.72E-02
0.1086121,-7.81E-02
0.1086426,-0.0707277
0.1086731,-7.35E-02
0.1087036,-8.61E-02
0.1087341,-0.1062956
0.1087646,-0.1293792
0.1087952,-0.1513326
0.1088257,-0.1670931
0.1088562,-0.1772111
0.1088867,-0.1793059
0.1089172,-0.1741314
0.1089478,-0.1582888
0.1089783,-0.1369032
0.1090088,-0.1125222
0.1090393,-8.87E-02
0.1090698,-0.0708646
0.1091003,-0.0596132
0.1091309,-5.28E-02
0.1091614,-5.07E-02
0.1091919,-5.63E-02
0.1092224,-6.93E-02
0.1092529,-0.0858034
0.1092834,-0.1025718
0.109314,-0.1199361
0.1093445,-0.1348124
0.109375,-0.1470393
0.1094055,-0.1527634
0.109436,-0.1520325
0.1094666,-0.1499602
0.1094971,-0.1451159
0.1095276,-0.138224
0.1095581,-0.1338371
0.1095886,-0.1358091
0.1096191,-0.1459083
0.1096497,-0.1601153
0.1096802,-0.1772898
0.1097107,-0.1953183
0.1097412,-0.2124283
0.1097717,-0.2266387
0.1098022,-0.2360802
0.1098328,-0.2408113
0.1098633,-0.239395
0.1098938,-0.2314202
0.1099243,-0.217515
0.1099548,-0.1987022
0.1099854,-0.179542
0.1100159,-0.1631026
0.1100464,-0.1561057
0.1100769,-0.1618221
0.1101074,-0.1798062
0.1101379,-0.2063934
0.1101685,-0.2412099
0.110199,-0.2779776
0.1102295,-0.3102366
0.11026,-0.3327346
0.1102905,-0.3415606
0.110321,-0.333913
0.1103516,-0.3105223
0.1103821,-0.2749857
0.1104126,-0.2306926
0.1104431,-0.1864404
0.1104736,-0.1467456
0.1105042,-0.1225673
0.1105347,-0.1179079
0.1105652,-0.1310218
0.1105957,-0.159298
0.1106262,-0.1952346
0.1106567,-0.2290454
0.1106873,-0.2546935
0.1107178,-0.265975
0.1107483,-0.2610969
0.1107788,-0.241964
0.1108093,-0.2102773
0.1108398,-0.1727844
0.1108704,-0.1349482
0.1109009,-0.1016067
0.1109314,-7.74E-02
0.1109619,-6.94E-02
0.1109924,-7.86E-02
0.1110229,-0.1007472
0.1110535,-0.1312312
0.111084,-0.1659366
0.1111145,-0.1985655
0.111145,-0.22334
0.1111755,-0.2375345
0.1112061,-0.2381558
0.1112366,-0.2240347
0.1112671,-0.2021531
0.1112976,-0.1793067
0.1113281,-0.1587177
0.1113586,-0.1445612
0.1113892,-0.1380712
0.1114197,-0.1420656
0.1114502,-0.1510079
0.1114807,-0.1672501
0.1115112,-0.1878736
0.1115417,-0.2100436
0.1115723,-0.227973
0.1116028,-0.2395672
0.1116333,-0.239411
0.1116638,-0.2294887
0.1116943,-0.2084378
0.1117249,-0.1783633
0.1117554,-0.1426308
0.1117859,-0.1070999
0.1118164,-7.58E-02
0.1118469,-5.22E-02
0.1118774,-4.24E-02
0.111908,-0.0484558
0.1119385,-6.52E-02
0.111969,-8.82E-02
0.1119995,-0.1112989
0.11203,-0.1336953
0.1120605,-0.1535902
0.1120911,-0.1679995
0.1121216,-0.1740843
0.1121521,-0.1697915
0.1121826,-0.155683
0.1122131,-0.1380866
0.1122437,-0.1191634
0.1122742,-0.1045778
0.1123047,-9.82E-02
0.1123352,-0.1051175
0.1123657,-0.1225201
0.1123962,-0.1447283
0.1124268,-0.1685095
0.1124573,-0.1889462
0.1124878,-0.2051163
0.1125183,-0.2122401
0.1125488,-0.210494
0.1125793,-0.2040979
0.1126099,-0.1923776
0.1126404,-0.1779259
0.1126709,-0.1640462
0.1127014,-0.1538192
0.1127319,-0.149051
0.1127625,-0.1495134
0.112793,-0.1560166
0.1128235,-0.168285
0.112854,-0.1809321
0.1128845,-0.1932398
0.112915,-0.2040339
0.1129456,-0.2112433
0.1129761,-0.2144044
0.1130066,-0.2143825
0.1130371,-0.214772
0.1130676,-0.2154495
0.1130981,-0.216567
0.1131287,-0.218642
0.1131592,-0.2162247
0.1131897,-0.2101051
0.1132202,-0.2002169
0.1132507,-0.1904307
0.1132813,-0.1820126
0.1133118,-0.1768664
0.1133423,-0.1757005
0.1133728,-0.1776194
0.1134033,-0.1834083
0.1134338,-0.191058
0.1134644,-0.1978779
0.1134949,-0.2010626
0.1135254,-0.1964867
0.1135559,-0.1837893
0.1135864,-0.1662423
0.1136169,-0.1422259
0.1136475,-0.113207
0.113678,-0.0822203
0.1137085,-5.62E-02
0.113739,-3.77E-02
0.1137695,-2.92E-02
0.1138,-3.29E-02
0.1138306,-4.54E-02
0.1138611,-6.57E-02
0.1138916,-8.72E-02
0.1139221,-0.1066872
0.1139526,-0.1209887
0.1139832,-0.1264628
0.1140137,-0.1253453
0.1140442,-0.1170129
0.1140747,-0.103377
0.1141052,-8.67E-02
0.1141357,-0.0693699
0.1141663,-5.64E-02
0.1141968,-4.88E-02
0.1142273,-4.64E-02
0.1142578,-0.0508338
0.1142883,-5.94E-02
0.1143188,-7.12E-02
0.1143494,-8.30E-02
0.1143799,-9.30E-02
0.1144104,-0.1011695
0.1144409,-0.105868
0.1144714,-0.1090278
0.114502,-0.1102713
0.1145325,-0.1103363
0.114563,-0.1105228
0.1145935,-0.1072446
0.114624,-0.1009993
0.1146545,-9.43E-02
0.1146851,-8.49E-02
0.1147156,-7.54E-02
0.1147461,-6.36E-02
0.1147766,-5.25E-02
0.1148071,-4.10E-02
0.1148376,-2.86E-02
0.1148682,-1.52E-02
0.1148987,-1.34E-03
0.1149292,6.29E-03
0.1149597,6.08E-03
0.1149902,-2.35E-03
0.1150208,-1.91E-02
0.1150513,-4.15E-02
0.1150818,-6.63E-02
0.1151123,-8.95E-02
0.1151428,-0.108597
0.1151733,-0.1219221
0.1152039,-0.1278107
0.1152344,-0.1272593
0.1152649,-0.1232909
0.1152954,-0.1171354
0.1153259,-0.1077915
0.1153564,-9.48E-02
0.115387,-7.98E-02
0.1154175,-6.58E-02
0.115448,-5.61E-02
0.1154785,-5.24E-02
0.115509,-5.30E-02
0.1155396,-5.51E-02
0.1155701,-5.81E-02
0.1156006,-6.02E-02
0.1156311,-6.03E-02
0.1156616,-6.05E-02
0.1156921,-6.49E-02
0.1157227,-7.18E-02
0.1157532,-8.13E-02
0.1157837,-9.18E-02
0.1158142,-0.1024917
0.1158447,-0.112134
0.1158752,-0.1197207
0.1159058,-0.1246623
0.1159363,-0.126859
0.1159668,-0.1233121
0.1159973,-0.1170124
0.1160278,-0.1076163
0.1160583,-9.52E-02
0.1160889,-8.57E-02
0.1161194,-7.97E-02
0.1161499,-8.41E-02
0.1161804,-9.67E-02
0.1162109,-0.1127818
0.1162415,-0.1284495
0.116272,-0.1363389
0.1163025,-0.137676
0.116333,-0.1320205
0.1163635,-0.1191775
0.116394,-9.92E-02
0.1164246,-7.45E-02
0.1164551,-5.15E-02
0.1164856,-3.64E-02
0.1165161,-3.32E-02
0.1165466,-3.94E-02
0.1165771,-5.11E-02
0.1166077,-0.0614104
0.1166382,-6.63E-02
0.1166687,-6.40E-02
0.1166992,-5.36E-02
0.1167297,-0.0310303
0.1167603,-1.82E-03
0.1167908,3.06E-02
0.1168213,5.86E-02
0.1168518,7.72E-02
0.1168823,8.34E-02
0.1169128,7.64E-02
0.1169434,5.69E-02
0.1169739,2.72E-02
0.1170044,-7.83E-03
0.1170349,-4.14E-02
0.1170654,-7.11E-02
0.1170959,-0.0894645
0.1171265,-9.61E-02
0.117157,-8.92E-02
0.1171875,-0.0700501
0.117218,-4.21E-02
0.1172485,-1.36E-02
0.1172791,6.14E-03
0.1173096,1.37E-02
0.1173401,8.68E-03
0.1173706,-6.04E-03
0.1174011,-1.99E-02
0.1174316,-2.78E-02
0.1174622,-2.36E-02
0.1174927,-1.01E-02
0.1175232,6.24E-03
0.1175537,2.11E-02
0.1175842,3.08E-02
0.1176147,0.0357702
0.1176453,3.67E-02
0.1176758,3.26E-02
0.1177063,2.50E-02
0.1177368,1.41E-02
0.1177673,2.63E-03
0.1177979,-8.87E-03
0.1178284,-2.20E-02
0.1178589,-3.43E-02
0.1178894,-4.41E-02
0.1179199,-5.19E-02
0.1179504,-5.68E-02
0.117981,-5.92E-02
0.1180115,-5.71E-02
0.118042,-0.05405
0.1180725,-5.33E-02
0.118103,-5.38E-02
0.1181335,-5.34E-02
0.1181641,-4.89E-02
0.1181946,-4.03E-02
0.1182251,-3.07E-02
0.1182556,-2.16E-02
0.1182861,-1.80E-02
0.1183167,-1.95E-02
0.1183472,-2.60E-02
0.1183777,-3.39E-02
0.1184082,-4.01E-02
0.1184387,-4.23E-02
0.1184692,-3.94E-02
0.1184998,-3.39E-02
0.1185303,-2.89E-02
0.1185608,-0.0250431
0.1185913,-2.22E-02
0.1186218,-1.64E-02
0.1186523,-8.09E-03
0.1186829,1.18E-03
0.1187134,8.52E-03
0.1187439,8.06E-03
0.1187744,2.53E-03
0.1188049,-6.24E-03
0.1188354,-1.92E-02
0.118866,-3.24E-02
0.1188965,-4.55E-02
0.118927,-5.08E-02
0.1189575,-0.0479214
0.118988,-3.98E-02
0.1190186,-2.82E-02
0.1190491,-1.65E-02
0.1190796,-3.85E-03
0.1191101,6.15E-03
0.1191406,1.25E-02
0.1191711,1.58E-02
0.1192017,1.76E-02
0.1192322,1.55E-02
0.1192627,6.63E-03
0.1192932,-7.84E-03
0.1193237,-2.57E-02
0.1193542,-3.93E-02
0.1193848,-4.14E-02
0.1194153,-3.20E-02
0.1194458,-1.49E-02
0.1194763,7.28E-03
0.1195068,3.68E-02
0.1195374,6.94E-02
0.1195679,0.1003723
0.1195984,0.1235898
0.1196289,0.1360792
0.1196594,0.137579
0.1196899,0.1284389
0.1197205,0.1097097
0.119751,8.35E-02
0.1197815,5.61E-02
0.119812,3.41E-02
0.1198425,2.00E-02
0.119873,0.0149476
0.1199036,2.03E-02
0.1199341,3.52E-02
0.1199646,5.64E-02
0.1199951,7.94E-02
0.1200256,9.82E-02
0.1200562,0.1137045
0.1200867,0.1267808
0.1201172,0.1342524
0.1201477,0.134944
0.1201782,0.1252268
0.1202087,0.1069442
0.1202393,8.49E-02
0.1202698,6.41E-02
0.1203003,5.08E-02
0.1203308,0.048595
0.1203613,5.83E-02
0.1203918,7.83E-02
0.1204224,0.1021755
0.1204529,0.124678
0.1204834,0.1416117
0.1205139,0.1521064
0.1205444,0.1568354
0.120575,0.1539981
0.1206055,0.1437673
0.120636,0.1261169
0.1206665,0.1008532
0.120697,7.38E-02
0.1207275,4.92E-02
0.1207581,3.14E-02
0.1207886,2.29E-02
0.1208191,2.33E-02
0.1208496,0.0311513
0.1208801,4.71E-02
0.1209106,6.61E-02
0.1209412,8.35E-02
0.1209717,9.95E-02
0.1210022,0.1101608
0.1210327,0.113242
0.1210632,0.1086242
0.1210938,9.63E-02
0.1211243,7.71E-02
0.1211548,0.0568058
0.1211853,3.80E-02
0.1212158,2.44E-02
0.1212463,1.69E-02
0.1212769,1.98E-02
0.1213074,3.49E-02
0.1213379,5.66E-02
0.1213684,7.94E-02
0.1213989,9.84E-02
0.1214294,0.1109428
0.12146,0.1187032
0.1214905,0.1222005
0.121521,0.1215224
0.1215515,0.1163749
0.121582,0.1090128
0.1216125,0.1007698
0.1216431,9.26E-02
0.1216736,8.51E-02
0.1217041,8.35E-02
0.1217346,8.97E-02
0.1217651,0.1055593
0.1217957,0.1253844
0.1218262,0.1427606
0.1218567,0.1575876
0.1218872,0.1665
0.1219177,0.1711919
0.1219482,0.1692026
0.1219788,0.1597413
0.1220093,0.1452539
0.1220398,0.1284089
0.1220703,0.1113794
0.1221008,9.62E-02
0.1221313,8.52E-02
0.1221619,0.0791965
0.1221924,0.0800885
0.1222229,8.87E-02
0.1222534,0.1055866
0.1222839,0.1297839
0.1223145,0.1593484
0.122345,0.1924042
0.1223755,0.2211599
0.122406,0.2422089
0.1224365,0.251467
0.122467,0.2505068
0.1224976,0.2428801
0.1225281,0.2282386
0.1225586,0.2116058
0.1225891,0.1956269
0.1226196,0.1808037
0.1226501,0.1739844
0.1226807,0.1744001
0.1227112,0.1830386
0.1227417,0.1982757
0.1227722,0.2165233
0.1228027,0.2310747
0.1228333,0.2399103
0.1228638,0.2410768
0.1228943,0.2328858
0.1229248,0.2127834
0.1229553,0.1846923
0.1229858,0.1518079
0.1230164,0.1204295
0.1230469,9.65E-02
0.1230774,8.49E-02
0.1231079,9.24E-02
0.1231384,0.1155206
0.1231689,0.1525506
0.1231995,0.1961039
0.12323,0.2405628
0.1232605,0.2782955
0.123291,0.2989743
0.1233215,0.3012253
0.1233521,0.2869441
0.1233826,0.2605691
0.1234131,0.2297468
0.1234436,0.1984412
0.1234741,0.1715213
0.1235046,0.1511879
0.1235352,0.1349669
0.1235657,0.1247701
0.1235962,0.1211003
0.1236267,0.128365
0.1236572,0.143392
0.1236877,0.1620558
0.1237183,0.1820427
0.1237488,0.1969708
0.1237793,0.2067315
0.1238098,0.2072187
0.1238403,0.2006696
0.1238708,0.1937252
0.1239014,0.1863408
0.1239319,0.1773732
0.1239624,0.1658655
0.1239929,0.1515038
0.1240234,0.1346316
0.124054,0.1137298
0.1240845,9.55E-02
0.124115,8.36E-02
0.1241455,8.17E-02
0.124176,9.02E-02
0.1242065,0.1063585
0.1242371,0.1279189
0.1242676,0.1494213
0.1242981,0.1662731
0.1243286,0.1746872
0.1243591,0.1765627
0.1243896,0.1734735
0.1244202,0.1650055
0.1244507,0.1542097
0.1244812,0.1427096
0.1245117,0.1275013
0.1245422,0.1160103
0.1245728,0.114956
0.1246033,0.1281864
0.1246338,0.1516502
0.1246643,0.1800254
0.1246948,0.2046776
0.1247253,0.2177278
0.1247559,0.2195884
0.1247864,0.215065
0.1248169,0.2038238
0.1248474,0.1890566
0.1248779,0.1736871
0.1249084,0.1602958
0.124939,0.1491216
0.1249695,0.1415319
0.125,0.1367237
0.1250305,0.1356969
0.125061,0.1419965
0.1250916,0.1564117
0.1251221,0.1771815
0.1251526,0.2023967
0.1251831,0.2254689
0.1252136,0.2407579
0.1252441,0.24154
0.1252747,0.2273809
0.1253052,0.2044543
0.1253357,0.1781548
0.1253662,0.1568991
0.1253967,0.1439696
0.1254272,0.1397258
0.1254578,0.144053
0.1254883,0.15467
0.1255188,0.169958
0.1255493,0.1857081
0.1255798,0.1992795
0.1256104,0.2100674
0.1256409,0.2182624
0.1256714,0.2216742
0.1257019,0.2137998
0.1257324,0.1940438
0.1257629,0.1699146
0.1257935,0.1482447
0.125824,0.1298058
0.1258545,0.1158558
0.125885,0.1065203
0.1259155,0.1054489
0.125946,0.1117195
0.1259766,0.1241986
0.1260071,0.1388565
0.1260376,0.1558096
0.1260681,0.169772
0.1260986,0.1765708
0.1261292,0.1748365
0.1261597,0.163539
0.1261902,0.1448246
0.1262207,0.1269225
0.1262512,0.1114175
0.1262817,9.99E-02
0.1263123,9.34E-02
0.1263428,9.46E-02
0.1263733,0.1044616
0.1264038,0.118693
0.1264343,0.1308566
0.1264648,0.1388064
0.1264954,0.1445374
0.1265259,0.1499169
0.1265564,0.1524282
0.1265869,0.1525061
0.1266174,0.148204
0.1266479,0.1407237
0.1266785,0.1315234
0.126709,0.1192953
0.1267395,0.1088389
0.12677,0.1022093
0.1268005,0.1022652
0.1268311,0.1052654
0.1268616,0.1069298
0.1268921,0.1074145
0.1269226,0.103915
0.1269531,9.55E-02
0.1269836,8.89E-02
0.1270142,8.13E-02
0.1270447,0.0722206
0.1270752,6.28E-02
0.1271057,5.27E-02
0.1271362,4.38E-02
0.1271667,3.92E-02
0.1271973,3.76E-02
0.1272278,3.86E-02
0.1272583,4.32E-02
0.1272888,5.22E-02
0.1273193,6.17E-02
0.1273499,7.12E-02
0.1273804,8.20E-02
0.1274109,9.51E-02
0.1274414,0.1116284
0.1274719,0.1282091
0.1275024,0.1440738
0.127533,0.1569967
0.1275635,0.1652459
0.127594,0.1663314
0.1276245,0.1590822
0.127655,0.1493799
0.1276855,0.1396112
0.1277161,0.1331945
0.1277466,0.1354157
0.1277771,0.1423759
0.1278076,0.1522163
0.1278381,0.1601989
0.1278687,0.1660692
0.1278992,0.1665064
0.1279297,0.1614945
0.1279602,0.1537946
0.1279907,0.1456874
0.1280212,0.1369298
0.1280518,0.1275542
0.1280823,0.1165857
0.1281128,0.1097048
0.1281433,0.1086097
0.1281738,0.1143988
0.1282043,0.1246734
0.1282349,0.1388417
0.1282654,0.1528955
0.1282959,0.1612809
0.1283264,0.16267
0.1283569,0.1579362
0.1283875,0.1504525
0.128418,0.1432324
0.1284485,0.1375416
0.128479,0.1356345
0.1285095,0.1365853
0.12854,0.1416224
0.1285706,0.1495296
0.1286011,0.1565759
0.1286316,0.159483
0.1286621,0.1582162
0.1286926,0.1509708
0.1287231,0.1393191
0.1287537,0.1196871
0.1287842,9.60E-02
0.1288147,7.22E-02
0.1288452,5.27E-02
0.1288757,4.07E-02
0.1289063,3.38E-02
0.1289368,3.47E-02
0.1289673,0.0391961
0.1289978,4.52E-02
0.1290283,5.12E-02
0.1290588,5.76E-02
0.1290894,6.45E-02
0.1291199,7.31E-02
0.1291504,8.26E-02
0.1291809,9.25E-02
0.1292114,0.1003238
0.1292419,0.1037105
0.1292725,0.1031359
0.129303,9.81E-02
0.1293335,9.33E-02
0.129364,9.00E-02
0.1293945,8.89E-02
0.129425,9.08E-02
0.1294556,9.46E-02
0.1294861,9.99E-02
0.1295166,0.1054446
0.1295471,0.1111337
0.1295776,0.1152203
0.1296082,0.1166711
0.1296387,0.1140131
0.1296692,0.1068298
0.1296997,9.54E-02
0.1297302,7.95E-02
0.1297607,5.90E-02
0.1297913,3.73E-02
0.1298218,1.67E-02
0.1298523,2.88E-03
0.1298828,-2.00E-03
0.1299133,2.21E-03
0.1299438,1.35E-02
0.1299744,3.02E-02
0.1300049,4.84E-02
0.1300354,6.45E-02
0.1300659,0.0785836
0.1300964,8.87E-02
0.130127,9.35E-02
0.1301575,9.23E-02
0.130188,8.58E-02
0.1302185,7.54E-02
0.130249,6.37E-02
0.1302795,5.23E-02
0.1303101,4.83E-02
0.1303406,5.04E-02
0.1303711,6.05E-02
0.1304016,7.67E-02
0.1304321,9.51E-02
0.1304626,0.1155047
0.1304932,0.134267
0.1305237,0.148508
0.1305542,0.1561187
0.1305847,0.1546907
0.1306152,0.1497564
0.1306458,0.1396926
0.1306763,0.1256724
0.1307068,0.1099802
0.1307373,9.60E-02
0.1307678,8.78E-02
0.1307983,8.60E-02
0.1308289,0.0955542
0.1308594,0.1151883
0.1308899,0.1407664
0.1309204,0.1686105
0.1309509,0.1924736
0.1309814,0.2051947
0.131012,0.2079477
0.1310425,0.2017204
0.131073,0.1895734
0.1311035,0.1735975
0.131134,0.1532538
0.1311646,0.1330553
0.1311951,0.1135204
0.1312256,0.1004916
0.1312561,9.20E-02
0.1312866,8.95E-02
0.1313171,9.32E-02
0.1313477,0.1046286
0.1313782,0.1229939
0.1314087,0.1440259
0.1314392,0.1630635
0.1314697,0.1750919
0.1315002,0.1726223
0.1315308,0.159859
0.1315613,0.1419106
0.1315918,0.1219038
0.1316223,0.1051695
0.1316528,9.18E-02
0.1316833,8.45E-02
0.1317139,8.13E-02
0.1317444,8.39E-02
0.1317749,8.89E-02
0.1318054,9.50E-02
0.1318359,0.0987813
0.1318665,9.81E-02
0.131897,9.14E-02
0.1319275,7.72E-02
0.131958,5.63E-02
0.1319885,3.27E-02
0.132019,7.91E-03
0.1320496,-1.25E-02
0.1320801,-2.14E-02
0.1321106,-1.68E-02
0.1321411,1.11E-04
0.1321716,2.48E-02
0.1322021,5.43E-02
0.1322327,8.45E-02
0.1322632,0.108428
0.1322937,0.1238141
0.1323242,0.1271502
0.1323547,0.12152
0.1323853,0.1101213
0.1324158,9.38E-02
0.1324463,7.23E-02
0.1324768,4.97E-02
0.1325073,0.0286034
0.1325378,1.24E-02
0.1325684,2.05E-03
0.1325989,-6.67E-04
0.1326294,3.43E-03
0.1326599,0.0151217
0.1326904,2.75E-02
0.1327209,3.70E-02
0.1327515,4.61E-02
0.132782,5.75E-02
0.1328125,7.03E-02
0.132843,8.00E-02
0.1328735,8.35E-02
0.1329041,8.12E-02
0.1329346,7.47E-02
0.1329651,6.86E-02
0.1329956,0.0616051
0.1330261,0.0509267
0.1330566,3.71E-02
0.1330872,2.10E-02
0.1331177,6.40E-03
0.1331482,-2.91E-03
0.1331787,-7.03E-03
0.1332092,-5.09E-03
0.1332397,3.68E-03
0.1332703,2.01E-02
0.1333008,4.31E-02
0.1333313,6.64E-02
0.1333618,8.97E-02
0.1333923,0.1083659
0.1334229,0.1222807
0.1334534,0.1276589
0.1334839,0.12492
0.1335144,0.1171372
0.1335449,0.10585
0.1335754,9.34E-02
0.133606,8.09E-02
0.1336365,7.11E-02
0.133667,6.52E-02
0.1336975,6.24E-02
0.133728,6.24E-02
0.1337585,6.66E-02
0.1337891,7.26E-02
0.1338196,7.92E-02
0.1338501,0.0842528
0.1338806,8.53E-02
0.1339111,7.79E-02
0.1339417,6.55E-02
0.1339722,5.24E-02
0.1340027,4.02E-02
0.1340332,3.07E-02
0.1340637,2.09E-02
0.1340942,1.18E-02
0.1341248,8.90E-03
0.1341553,1.72E-02
0.1341858,3.86E-02
0.1342163,6.49E-02
0.1342468,9.22E-02
0.1342773,0.1153917
0.1343079,0.1306539
0.1343384,0.1349344
0.1343689,0.1247377
0.1343994,0.1034899
0.1344299,7.58E-02
0.1344604,4.56E-02
0.134491,1.41E-02
0.1345215,-1.21E-02
0.134552,-3.02E-02
0.1345825,-3.67E-02
0.134613,-3.34E-02
0.1346436,-2.40E-02
0.1346741,-1.29E-02
0.1347046,7.52E-05
0.1347351,1.22E-02
0.1347656,1.94E-02
0.1347961,1.81E-02
0.1348267,9.30E-03
0.1348572,-4.08E-03
0.1348877,-2.04E-02
0.1349182,-3.86E-02
0.1349487,-5.38E-02
0.1349792,-6.25E-02
0.1350098,-6.24E-02
0.1350403,-6.09E-02
0.1350708,-6.08E-02
0.1351013,-6.23E-02
0.1351318,-6.22E-02
0.1351624,-5.61E-02
0.1351929,-4.44E-02
0.1352234,-3.29E-02
0.1352539,-0.0236645
0.1352844,-2.12E-02
0.1353149,-2.24E-02
0.1353455,-2.69E-02
0.135376,-3.23E-02
0.1354065,-3.62E-02
0.135437,-4.20E-02
0.1354675,-4.70E-02
0.135498,-5.19E-02
0.1355286,-5.51E-02
0.1355591,-5.14E-02
0.1355896,-4.36E-02
0.1356201,-3.04E-02
0.1356506,-1.58E-02
0.1356812,-4.37E-04
0.1357117,1.33E-02
0.1357422,2.02E-02
0.1357727,1.97E-02
0.1358032,9.42E-03
0.1358337,-6.82E-03
0.1358643,-2.70E-02
0.1358948,-4.85E-02
0.1359253,-6.59E-02
0.1359558,-7.74E-02
0.1359863,-8.08E-02
0.1360168,-7.71E-02
0.1360474,-6.68E-02
0.1360779,-4.97E-02
0.1361084,-3.05E-02
0.1361389,-1.09E-02
0.1361694,8.08E-03
0.1362,2.10E-02
0.1362305,2.57E-02
0.136261,2.01E-02
0.1362915,5.06E-03
0.136322,-1.05E-02
0.1363525,-0.0228307
0.1363831,-2.77E-02
0.1364136,-2.54E-02
0.1364441,-1.74E-02
0.1364746,-6.66E-03
0.1365051,5.95E-03
0.1365356,2.01E-02
0.1365662,3.20E-02
0.1365967,3.95E-02
0.1366272,3.99E-02
0.1366577,2.75E-02
0.1366882,6.21E-03
0.1367188,-2.11E-02
0.1367493,-4.72E-02
0.1367798,-6.65E-02
0.1368103,-7.44E-02
0.1368408,-7.02E-02
0.1368713,-5.49E-02
0.1369019,-3.13E-02
0.1369324,-9.00E-03
0.1369629,6.53E-03
0.1369934,1.39E-02
0.1370239,1.35E-02
0.1370544,5.41E-03
0.137085,-2.53E-03
0.1371155,-1.11E-02
0.137146,-1.81E-02
0.1371765,-2.57E-02
0.137207,-3.33E-02
0.1372375,-4.45E-02
0.1372681,-5.80E-02
0.1372986,-6.95E-02
0.1373291,-7.52E-02
0.1373596,-7.44E-02
0.1373901,-6.87E-02
0.1374207,-6.39E-02
0.1374512,-6.12E-02
0.1374817,-5.96E-02
0.1375122,-0.0570154
0.1375427,-5.21E-02
0.1375732,-4.59E-02
0.1376038,-3.84E-02
0.1376343,-3.45E-02
0.1376648,-3.76E-02
0.1376953,-4.67E-02
0.1377258,-6.22E-02
0.1377563,-0.0829081
0.1377869,-0.1046158
0.1378174,-0.1227863
0.1378479,-0.1394737
0.1378784,-0.1509892
0.1379089,-0.1557139
0.1379395,-0.1543829
0.13797,-0.1471193
0.1380005,-0.1359073
0.138031,-0.1222984
0.1380615,-0.1107548
0.138092,-0.1050398
0.1381226,-0.1032307
0.1381531,-0.1041269
0.1381836,-0.1104982
0.1382141,-0.1177829
0.1382446,-0.1264516
0.1382751,-0.1310227
0.1383057,-0.1305
0.1383362,-0.1240579
0.1383667,-0.1123682
0.1383972,-9.53E-02
0.1384277,-7.70E-02
0.1384583,-5.93E-02
0.1384888,-4.33E-02
0.1385193,-2.79E-02
0.1385498,-1.64E-02
0.1385803,-1.00E-02
0.1386108,-1.10E-02
0.1386414,-2.00E-02
0.1386719,-3.30E-02
0.1387024,-5.14E-02
0.1387329,-7.10E-02
0.1387634,-0.0882645
0.1387939,-0.1026838
0.1388245,-0.111678
0.138855,-0.1169552
0.1388855,-0.114558
0.138916,-0.1078486
0.1389465,-0.1016144
0.1389771,-9.63E-02
0.1390076,-9.35E-02
0.1390381,-9.28E-02
0.1390686,-9.26E-02
0.1390991,-9.02E-02
0.1391296,-8.40E-02
0.1391602,-7.21E-02
0.1391907,-5.11E-02
0.1392212,-2.60E-02
0.1392517,1.98E-03
0.1392822,2.79E-02
0.1393127,4.87E-02
0.1393433,6.45E-02
0.1393738,7.38E-02
0.1394043,7.20E-02
0.1394348,5.94E-02
0.1394653,3.80E-02
0.1394958,9.24E-03
0.1395264,-2.48E-02
0.1395569,-6.06E-02
0.1395874,-9.47E-02
0.1396179,-0.1223027
0.1396484,-0.1363218
0.139679,-0.1390879
0.1397095,-0.1313938
0.13974,-0.1142441
0.1397705,-9.23E-02
0.139801,-7.02E-02
0.1398315,-5.49E-02
0.1398621,-4.66E-02
0.1398926,-4.52E-02
0.1399231,-4.61E-02
0.1399536,-0.0458019
0.1399841,-4.74E-02
0.1400146,-5.13E-02
0.1400452,-5.57E-02
0.1400757,-6.13E-02
0.1401062,-6.60E-02
0.1401367,-7.13E-02
0.1401672,-7.62E-02
0.1401978,-8.08E-02
0.1402283,-8.77E-02
0.1402588,-9.28E-02
0.1402893,-9.81E-02
0.1403198,-0.1051283
0.1403503,-0.1127017
0.1403809,-0.1196442
0.1404114,-0.125576
0.1404419,-0.1310185
0.1404724,-0.1344014
0.1405029,-0.137195
0.1405334,-0.1388668
0.140564,-0.1371004
0.1405945,-0.1314473
0.140625,-0.1236725
0.1406555,-0.1136443
0.140686,-0.1060992
0.1407166,-0.1023885
0.1407471,-0.1065455
0.1407776,-0.1210671
0.1408081,-0.1439115
0.1408386,-0.1700667
0.1408691,-0.1992797
0.1408997,-0.2250574
0.1409302,-0.2403744
0.1409607,-0.2458079
0.1409912,-0.240316
0.1410217,-0.2233633
0.1410522,-0.1981389
0.1410828,-0.1657024
0.1411133,-0.1289878
0.1411438,-9.40E-02
0.1411743,-6.42E-02
0.1412048,-4.92E-02
0.1412354,-0.0486531
0.1412659,-6.14E-02
0.1412964,-8.59E-02
0.1413269,-0.1183374
0.1413574,-0.1530203
0.1413879,-0.1827886
0.1414185,-0.2051681
0.141449,-0.2168823
0.1414795,-0.2176852
0.14151,-0.2065222
0.1415405,-0.1870569
0.141571,-0.1651709
0.1416016,-0.1471267
0.1416321,-0.1349589
0.1416626,-0.1315815
0.1416931,-0.1378257
0.1417236,-0.1540778
0.1417542,-0.1762981
